stimulus,semD,contNum,mean context length,RT
removed,0.3725198217206265,87162,1211.7641862279434,650.74
artisan,0.32661468398007376,1607,1260.2190416925948,799.0
temporal,0.3314020095580128,7986,1707.7549461557726,674.63
dweller,0.27480432099095303,556,1399.955035971223,734.13
stark,0.3071899846612234,10078,1299.7868624727128,742.18
haunt,0.2759467980021716,5130,1250.533918128655,696.48
itching,0.3439532015158751,2960,1027.8871621621622,644.0
client,0.3314481379195283,76406,769.1660995209801,691.18
bring,0.35605700807336754,100000,1017.65673,613.47
battery,0.340741268129029,21741,924.3353571592843,600.45
protrusion,0.36105467726130464,303,1307.2970297029703,843.5
dissertation,0.25306195352556293,14730,957.8670739986422,795.13
suckle,0.2928329631284888,290,1090.7275862068966,809.93
fresco,0.29614564655060494,2236,874.1042039355992,838.67
servant,0.26989004708416303,15070,1503.412806901128,639.82
impenetrable,0.2814388945123628,2300,1461.493043478261,1014.52
cliff,0.3249847631653953,15719,1134.8858069851772,678.0
component,0.3570591746859912,45743,1286.7491200839472,678.36
adopted,0.33410499430318247,61068,1424.0496659461585,649.76
private,0.3668783403805505,100000,940.62379,600.33
developmental,0.31166950258998966,12168,1345.7152366863904,913.35
commemorate,0.29576479572689446,6803,1134.3232397471704,1088.9
airship,0.2880829578613748,703,1206.4679943100996,663.52
unwanted,0.37253232638097983,15577,1015.3494896321499,643.39
bluff,0.27955116618954773,2618,1322.773873185638,667.47
revenue,0.30187271673450045,44731,1094.119894480338,771.0
adoption,0.33121048611169196,24572,1406.208937001465,685.62
composed,0.37155237964046917,24150,1486.4693581780539,663.65
regulated,0.34136704452665,18633,1233.6644126012989,692.38
mauling,0.22967171186349492,485,1256.19793814433,834.64
attempt,0.3254210018303584,100000,1352.91458,639.62
cleverness,0.2106009090087843,828,1539.5579710144928,692.94
clinic,0.33724333344141694,20481,915.0810019042038,660.76
acceptable,0.3256400318705889,50372,1411.4483046136743,661.06
adverb,0.22417325978223016,451,1692.8691796008868,761.21
subatomic,0.23723556831149892,401,1554.4638403990025,908.41
advent,0.3365696715577833,12151,1424.196856225825,681.88
speak,0.3043637704591082,100000,1165.48027,605.27
intrigued,0.24133071866471506,5259,1206.098687963491,790.0
dominant,0.3407498356279011,21022,1592.9161830463324,755.88
battle,0.3069885688908196,70080,1101.1838470319635,677.24
advert,0.3179151600467903,13507,947.0581180128822,768.56
violent,0.28965517259178003,27653,1277.854735471739,641.0
lattice,0.3453816587599359,2808,1159.0334757834758,773.16
throwback,0.25247791702134564,827,1259.8730350665055,685.06
firestorm,0.29013654940480427,439,1592.9293849658313,735.88
fairyland,0.21931143588799787,461,1296.2472885032537,726.22
weak,0.3361820532914075,35288,1454.9636703695307,715.12
treacherous,0.26583737729966556,2907,1381.4093567251462,761.26
hypocritical,0.20949588209944522,2111,1591.2505921364282,858.0
advertise,0.325537172434059,19001,927.6091784642914,936.16
dominated,0.34582005431115964,26267,1398.1046560322839,641.48
decision,0.3307468865722408,100000,1100.91113,706.58
composition,0.3921176066910505,29852,1292.1091049175934,764.88
advertisement,0.3563707326244471,17240,918.6479118329466,839.68
ascendancy,0.2611573865451534,1603,1815.5589519650655,1022.96
clinical,0.33043765495866256,68066,787.2641553786032,679.5
anyway,0.23764202506698345,73716,1126.9636171251832,602.24
subdivide,0.3308467932632727,498,1922.0200803212851,841.63
sprung,0.3145316575951715,5190,1256.4184971098266,709.25
electric,0.3664096925624793,45883,913.8006669136718,746.03
clip,0.3542828705356995,13280,904.0856927710844,613.23
beach,0.3219832810969989,52783,807.9052914764223,636.84
tricolor,0.29246808844741223,229,2754.2489082969432,817.42
donation,0.3144261192156642,22070,820.5176257362937,737.67
channel,0.3736856483253882,68654,999.9879103912372,667.94
professed,0.2204044995701906,1961,2001.2279449260582,792.35
pentagram,0.2730216570321048,268,1149.2388059701493,910.62
oversell,0.25212262478575576,82,1260.9878048780488,953.72
contrast,0.3519523725570405,56326,1423.677679934666,620.84
diversity,0.3219675164764093,56024,1088.8785520491217,692.71
papa,0.27644942387248866,2289,1170.31498470948,672.26
clips,0.34761251087208567,16221,894.0386535971888,588.78
devoted,0.3309058636561091,33793,1360.5608853904655,601.12
paradise,0.3143035444801304,15813,1091.5153987225701,660.18
electrical,0.3705057346266231,37632,981.9588382227892,664.3
blow,0.298339759859156,29064,1243.7736374896779,627.4
kiddy,0.287014518258515,370,1189.427027027027,879.37
divide,0.3494893304343908,21533,1431.8369479403707,805.81
slapping,0.2473110338125254,1502,1092.681757656458,683.6
butter,0.3558768845852087,12660,860.2960505529226,649.79
caseworker,0.25715938960300677,557,1181.543985637343,758.85
certain,0.354005110436931,100000,1194.14274,612.7
allies,0.23942298460110112,12948,1686.895891257337,655.91
syndicate,0.3796761667069623,3587,1047.7069974909396,887.62
electricity,0.3409669421451157,34856,1013.745983474868,757.97
deflect,0.31214228317417175,1737,1533.7685664939552,769.36
textured,0.3605573371581191,3364,960.1447681331748,650.82
insolvent,0.23922315293314023,2079,1697.5824915824917,789.68
blown,0.2933382827706316,14360,1271.2815459610028,634.03
closure,0.33205950536807544,23080,1196.0074523396881,651.73
accessible,0.3449410609643982,83576,990.112580166555,709.22
scratchy,0.22986455002649378,752,1003.7273936170212,709.29
wrongful,0.2803600224009418,1816,1587.8215859030836,644.23
chime,0.36237310570633396,1644,1351.9270072992701,690.6
particulate,0.3035359623104115,1937,1153.7965926690758,871.31
better,0.34495295674285925,100000,933.83214,557.5
advice,0.35565474686310106,100000,763.76836,599.59
sarcastic,0.20307850971950656,1930,1242.3911917098446,791.18
swarming,0.2604249644170851,1149,1466.3516100957354,729.59
underline,0.3196947828122666,7367,1318.5923713859102,791.03
weary,0.22985005908965944,6549,1417.8651702550007,664.24
divided,0.37601053384109756,55035,1355.9139456709368,658.35
harvest,0.33545242690700156,13740,1225.4786026200873,805.94
contribution,0.32774026773628856,91979,1137.617717087596,794.32
beetle,0.327208189631896,3299,1057.077902394665,707.38
jabbed,0.20618496176161255,198,1182.8333333333333,683.07
camping,0.29681720830722413,12584,928.9464399237127,660.29
domain,0.3549439627370455,40492,1109.2506421021437,747.61
sanding,0.2663973715963377,851,784.7403055229142,823.31
interference,0.3417439219696966,13462,1544.5935225077997,788.44
kinetic,0.3480882283507685,3027,1157.8807400066073,715.17
explore,0.35111557121719533,97940,916.4271186440678,699.59
monotone,0.26996917654538916,621,1145.9790660225442,737.52
inconsistent,0.3205270143363536,8872,1975.8371280432823,752.34
apart,0.32701696291196897,97170,1247.4933518575692,617.97
goldmine,0.31218815442527675,895,1043.6033519553073,824.13
undependable,0.25052164252012005,50,1925.38,850.23
cartilage,0.3476479820282278,1907,1119.438909281594,786.48
cobalt,0.4104252469546184,1572,1143.2652671755725,744.71
certified,0.38966431082034236,16804,1063.3221851940013,681.06
trapezoid,0.3400921344729214,126,1080.7936507936508,770.0
version,0.3662084408576219,100000,947.91524,700.61
canal,0.3266451533426008,21911,956.1360047464743,697.9
quail,0.34808148977141373,1411,1430.6754075124024,706.84
copperhead,0.3298123190572984,123,1395.1869918699188,856.19
evolution,0.34173216590419786,33613,1314.999523993693,708.88
declare,0.32101949567387716,16156,1648.3830774944292,693.03
bouncing,0.27752951869661696,4988,1083.904370489174,594.64
conservatory,0.32842063602873167,7018,823.5936164149331,799.55
divine,0.23118785606418388,19266,1529.8359285788435,667.03
quality,0.38494088625133766,100000,771.56168,695.82
giver,0.2666930958336994,1591,1580.3463230672533,739.62
divorce,0.31119595438330844,11668,1161.6162152896811,648.69
factory,0.3475640803753072,37439,1032.4256791046769,606.75
pitiless,0.19518063148896922,467,1607.9978586723769,814.7
blot,0.3603543332000389,1529,1443.3826030085022,593.23
cultured,0.3902686001079376,2909,1331.2011000343762,630.27
vampire,0.2378780595706246,4202,924.3255592574965,699.18
attitude,0.29341899991989745,51609,1351.3640644073707,652.79
flex,0.36144166673125044,2972,916.6298788694481,591.03
diving,0.32821095697680586,17002,868.6793906599223,797.71
crystallization,0.30605305036947833,496,1289.5141129032259,841.25
beam,0.3638640041324727,13024,1041.8445945945946,695.16
underwriting,0.2438500286413566,2758,1067.0736040609138,890.66
team,0.37743624442319357,100000,655.52374,696.47
murderer,0.21924393180585994,4107,1335.0927684441199,749.44
cancel,0.32204231620890783,19009,1193.3537271818611,763.0
blue,0.3671848894998328,100000,927.73572,573.65
spotting,0.33689988759067163,5291,1143.991116991117,609.79
gambler,0.26967579794620883,1524,1046.1069553805773,724.63
cluster,0.37817285463665556,15102,1228.2169249106078,711.0
reaper,0.2632621604254985,797,1061.060225846926,733.93
likable,0.1724134166213475,390,911.723076923077,707.17
reiteration,0.25704355785742417,372,2074.271505376344,915.56
conversion,0.3956669775180717,33661,1213.1678203261936,809.22
southbound,0.2721983179716921,1512,889.5291005291006,806.58
boardroom,0.32200843960390896,3147,935.2434064188116,814.43
hangup,0.2395433415404382,125,2248.992,820.58
eventful,0.267881916316388,2506,1230.634477254589,764.44
adviser,0.31212088526789794,28244,1057.8551904829344,750.18
chain,0.3835109570779833,49931,1055.1206464921593,592.21
stripe,0.3735510690734242,2606,1051.3365310821182,666.27
decline,0.32739600327122936,38525,1360.4231278390655,756.47
attraction,0.32762408443185936,21550,1081.1891879350349,655.94
allure,0.29198789683778614,1473,1094.060420909708,689.94
converting,0.37431867243758604,11888,1379.0145524899058,788.09
mutilate,0.25673085810178614,260,1426.6884615384615,903.96
nutrition,0.348253923013003,19143,890.1682599383587,723.75
blues,0.2873020337894624,19610,834.9354411014789,569.17
advocacy,0.2731809550944983,12939,1186.1146147306592,708.86
inborn,0.32000575850254387,552,1716.9492753623188,732.83
biochemical,0.3162567422471721,4959,1208.2161726154466,838.27
scuff,0.32464076067250175,314,884.2452229299363,813.46
southeastern,0.35844948998243314,1567,1696.9081046585832,812.0
boxer,0.31005744528976265,3383,962.4818208690511,574.91
declined,0.3348067147477259,18010,1495.5738478622986,666.06
outbreak,0.32068906533294217,12342,1329.7147139847675,659.0
apple,0.37223968037821786,25505,965.8594785336209,621.53
conviction,0.2835709270050842,16698,1592.7301473230327,657.67
prediction,0.3554653250110146,12474,1359.620731120731,764.56
collaborator,0.3030342535833461,2459,1194.3106954046361,1006.37
chocolate,0.3304414519857196,22949,833.1748660072334,647.56
pouring,0.2845335629277938,7674,1348.4304143862394,680.06
dove,0.3345632345355345,5844,1449.9587611225188,712.83
meanie,0.22050189161589143,106,1236.301886792453,868.04
orderly,0.308583725812123,4652,1761.549871023216,689.91
clap,0.2548033187668347,2013,1155.033780427223,700.1
swaying,0.24471300746178007,1822,1156.1059275521404,637.76
isolation,0.33253465871842713,21385,1446.5161561842413,634.3
reversal,0.34329827012583763,4811,1696.9428393265434,759.78
inject,0.3526090942372004,3661,1222.796503687517,782.24
affair,0.2688133921901128,22734,1209.6963138910883,668.73
maiden,0.31825798545974904,8386,1131.3239923682327,718.13
ulcer,0.30429046498786566,1941,1174.490984028851,697.69
steel,0.37169304211081206,44211,890.2513854018231,708.43
purebred,0.3395287504971338,219,909.6301369863014,903.38
reprise,0.23508078524191023,1376,1030.8386627906978,704.45
fortify,0.33133808465921477,729,1667.0631001371742,720.06
tunic,0.29174550875415817,1030,1224.0553398058253,738.57
appoint,0.3064262388113116,16367,1485.0740514449808,932.7
backwoods,0.22228467697714155,395,1320.3873417721518,710.97
accost,0.20332973236864246,130,1359.053846153846,806.81
inch,0.3513149094479439,18991,1034.610605023432,626.09
coalition,0.25480937307314605,17291,1384.4553235787405,858.36
napping,0.25936631254890735,574,1231.6324041811847,656.03
produce,0.37760117685800015,100000,1059.63148,682.85
halogen,0.32789004770625213,1480,775.527027027027,812.24
dinnertime,0.24315610964635373,226,1264.132743362832,835.59
doctrine,0.2299608134285142,12852,1954.1314192343605,801.88
jumpy,0.23057839508689856,578,1253.257785467128,654.12
reverence,0.2085887118779818,3499,1726.930837382109,734.29
fieldwork,0.2714770992610374,8470,1133.274616292798,802.0
cooker,0.23850006274497612,7554,628.8685464654487,611.23
else,0.2955621887617455,100000,1089.43192,772.34
underestimate,0.29566141337748714,5160,1452.5393410852714,1116.12
pore,0.38110348103022035,1452,1121.6604683195592,696.55
canon,0.334802006958538,11873,1241.2562115724754,772.48
witty,0.22508764821512126,8119,925.3415445251878,698.09
backboard,0.32016200948707996,170,945.2235294117647,766.47
demonstration,0.3450385238239781,31094,1210.0969640445103,868.29
inept,0.23737631115783295,1902,1337.8727655099894,797.0
champagne,0.322639987118915,12587,776.4602367522047,774.18
dangling,0.26709829694508497,2204,1415.6211433756805,727.06
sardine,0.3031665057318574,458,1283.5305676855896,764.93
abolish,0.24612798134296981,5338,1665.841139003372,664.63
board,0.3725243224950714,100000,922.19557,658.83
curved,0.34309343626613,7645,1025.3682145192936,682.59
establishment,0.3306100948603241,48542,1414.5208891269417,833.39
synapses,0.30355622399732024,597,1472.5929648241206,793.29
flapjack,0.2843725522205159,197,1428.6446700507615,745.32
possession,0.34666407469334515,28528,1463.241341839596,794.72
coast,0.33059693912438365,67003,916.3217915615719,595.63
regularity,0.32422486770210973,3141,1656.5482330468003,793.39
spoiling,0.287332023296956,2088,1298.4497126436781,707.94
forestry,0.31344050231472015,11131,1126.964333842422,898.3
dynamic,0.35680000506953946,54983,1077.2819053161886,686.32
replant,0.26972216946400057,473,1204.0338266384779,812.77
exasperate,0.24683899258808292,111,1567.5135135135135,976.27
volatile,0.36758172633032765,6492,1361.3073012939,800.03
outgrow,0.34477295138288233,438,1189.3059360730595,700.09
swallow,0.33925819562868226,8202,1408.6958059009999,656.97
slash,0.3430184037972987,3819,1273.8222047656454,638.48
waxed,0.32114419684575807,1479,1192.3799864773496,645.33
converted,0.3847531281902662,39518,1169.7402196467433,721.55
decrease,0.3799525592967078,19063,1397.8137229187432,703.22
chancellor,0.2867353395248494,22519,1242.2594697810737,880.84
go,0.3452399768457479,100000,799.63826,597.69
psychoanalysis,0.24642690790195507,1849,1251.2888047593294,1171.88
alarm,0.3473384288463773,23373,1059.5154237795748,572.66
phenomenal,0.3197809630445044,7345,1225.7854322668481,933.29
hangover,0.26078647737004423,3013,1047.339528708928,733.74
afraid,0.2538834464484062,36476,1261.3339730233579,599.59
boat,0.3100165329966706,48913,921.0787316255393,603.35
cheesecake,0.28288246904061287,857,774.026837806301,668.85
estimate,0.34339616084961994,30137,1370.31884394598,819.91
carefree,0.28825021868506956,1796,1005.597995545657,773.48
coastline,0.28480086950767036,12529,809.3469550642509,738.85
epic,0.27644649468079435,15547,984.170515211938,707.97
sideboard,0.27305933261784127,556,1038.9568345323742,728.63
document,0.3415673777488012,100000,1044.52478,659.13
catwalk,0.2918338807903142,1670,753.4760479041917,664.09
semiconductor,0.28484634084110333,3222,1068.63687150838,858.64
bleak,0.27078221499053545,7517,1264.5935878675004,701.83
menstruation,0.31981997637134435,980,1030.3785714285714,893.33
curbing,0.27258021615066536,1093,1861.4501372369625,786.31
dedication,0.3224342687431072,15617,1058.5349298841006,762.85
successful,0.3518188584828443,100000,922.67666,681.24
eternal,0.21933590879810852,15249,1497.260738409076,639.66
bridle,0.3302009151537399,1599,1173.1701063164478,716.57
therapist,0.29465129548358693,8685,900.5138744962579,732.53
carry,0.36589136253442833,100000,1093.89463,668.79
reappearance,0.28490180791948533,841,1547.4554102259215,907.38
thesaurus,0.2865365641389879,2371,1272.8506959088993,792.25
